History
Open Date,Close Date,Symbol,Action,Lots,SL,TP,Open Price,Close Price,Pips,Profit,Duration (DD:HH:MM:SS),Gain
15.07.2023 15:09:16,,,Withdrawal,0,0.00000,0.00000,0.00000,0.00000,0.0,-11.34,00:00:00:00,-
12.07.2023 11:15:01,12.07.2023 15:10:41,AUDCAD,Buy,0.10,0.78383,0.88493,0.88388,0.88439,5.1,3.59,00:03:55:40,0.36%
10.07.2023 08:45:00,10.07.2023 17:15:47,AUDCAD,Buy,0.10,0.78535,0.88414,0.88535,0.88415,-12.0,-9.31,00:08:30:47,-0.93%
10.07.2023 13:00:02,10.07.2023 17:15:47,AUDCAD,Buy,0.10,0.78535,0.88414,0.88185,0.88415,23.0,17.06,00:04:15:45,1.72%
08.07.2023 15:26:05,,,Withdrawal,0,0.00000,0.00000,0.00000,0.00000,0.0,-20.43,00:00:00:00,-
07.07.2023 12:00:00,07.07.2023 14:44:29,AUDCAD,Sell,0.10,0.98805,0.88700,0.88805,0.88734,7.1,5.04,00:02:44:29,0.50%
06.07.2023 09:45:00,06.07.2023 11:00:28,AUDCAD,Sell,0.10,0.98771,0.88667,0.88771,0.88665,10.6,7.70,00:01:15:28,0.76%
19.06.2023 15:00:00,19.06.2023 17:29:23,AUDCAD,Buy,0.10,0.80316,0.90424,0.90319,0.90424,10.5,7.69,00:02:29:23,0.77%
17.06.2023 18:19:29,,,Withdrawal,0,0.00000,0.00000,0.00000,0.00000,0.0,-20.54,00:00:00:00,-
15.06.2023 08:45:00,15.06.2023 10:03:38,AUDCAD,Sell,0.10,1.00860,0.90756,0.90860,0.90763,9.7,6.99,00:01:18:38,0.69%
12.06.2023 11:15:00,12.06.2023 16:50:41,AUDCAD,Sell,0.10,1.00162,0.90057,0.90162,0.90079,8.3,5.94,00:05:35:41,0.59%
12.06.2023 09:30:00,12.06.2023 09:49:05,AUDCAD,Sell,0.10,1.00093,0.89991,0.90095,0.89990,10.5,7.61,00:00:19:05,0.76%
10.06.2023 14:27:08,,,Withdrawal,0,0.00000,0.00000,0.00000,0.00000,0.0,-24.35,00:00:00:00,-
08.06.2023 19:05:32,09.06.2023 06:46:02,AUDCAD,Sell,0.10,0.99684,0.89578,0.89685,0.89596,8.9,6.24,00:11:40:30,0.61%
07.06.2023 17:45:00,08.06.2023 14:56:38,AUDCAD,Buy,0.10,0.79204,0.89321,0.89201,0.89316,11.5,7.22,00:21:11:38,0.71%
07.06.2023 14:00:00,07.06.2023 17:00:02,AUDCAD,Sell,0.10,0.99710,0.89605,0.89710,0.89561,14.9,10.89,00:03:00:02,1.09%
27.05.2023 15:17:34,,,Withdrawal,0,0.00000,0.00000,0.00000,0.00000,0.0,-54.54,00:00:00:00,-
23.05.2023 15:15:00,26.05.2023 15:21:36,AUDCAD,Buy,0.08,0.79469,0.89037,0.89468,0.89037,-43.1,-26.95,03:00:06:36,-2.57%
24.05.2023 05:15:00,26.05.2023 15:21:36,AUDCAD,Buy,0.08,0.79469,0.89037,0.89053,0.89037,-1.6,-2.32,02:10:06:36,-0.23%
25.05.2023 12:15:01,26.05.2023 15:21:36,AUDCAD,Buy,0.16,0.79469,0.89037,0.88728,0.89037,30.9,35.31,01:03:06:35,3.46%
23.05.2023 15:07:13,23.05.2023 17:17:14,NZDCAD,Buy,0.08,0.74486,0.84586,0.84482,0.84586,10.4,5.96,00:02:10:01,0.57%
19.05.2023 10:15:01,23.05.2023 14:57:18,NZDCAD,Sell,0.08,0.94407,0.84525,0.84407,0.84525,-11.8,-7.54,04:04:42:17,-0.73%
19.05.2023 17:15:01,23.05.2023 14:57:18,NZDCAD,Sell,0.08,0.94407,0.84525,0.84762,0.84525,23.7,13.46,03:21:42:17,1.31%
19.05.2023 09:30:01,19.05.2023 23:52:58,AUDCAD,Sell,0.08,0.99639,0.89767,0.89637,0.89760,-12.3,-7.50,00:14:22:57,-0.73%
19.05.2023 18:30:01,19.05.2023 23:52:58,AUDCAD,Sell,0.08,0.99639,0.89767,0.90004,0.89760,24.4,14.25,00:05:22:57,1.39%
16.05.2023 08:45:01,19.05.2023 06:42:28,AUDCAD,Buy,0.08,0.80026,0.89584,0.90026,0.89584,-44.2,-27.85,02:21:57:27,-2.72%
16.05.2023 16:00:01,19.05.2023 06:42:28,AUDCAD,Buy,0.08,0.80026,0.89584,0.89597,0.89584,-1.3,-2.41,02:14:42:27,-0.24%
18.05.2023 16:00:01,19.05.2023 06:42:28,AUDCAD,Buy,0.16,0.80026,0.89584,0.89269,0.89584,31.5,36.35,00:14:42:27,3.66%
17.05.2023 10:30:00,17.05.2023 17:15:51,NZDCAD,Sell,0.08,0.94315,0.84207,0.84311,0.84206,10.5,6.02,00:06:45:51,0.59%
16.05.2023 15:30:09,17.05.2023 02:57:54,NZDCAD,Buy,0.08,0.73986,0.84081,0.83974,0.84081,10.7,5.97,00:11:27:45,0.59%
15.05.2023 04:32:42,15.05.2023 17:54:48,AUDCAD,Sell,0.08,1.00279,0.90176,0.90280,0.90175,10.5,6.02,00:13:22:06,0.60%
15.05.2023 08:15:15,15.05.2023 09:00:47,NZDCAD,Sell,0.08,0.94175,0.84070,0.84174,0.84073,10.1,5.77,00:00:45:32,0.58%
14.05.2023 19:38:46,,,Withdrawal,0,0.00000,0.00000,0.00000,0.00000,0.0,-23.23,00:00:00:00,-
08.05.2023 13:30:02,12.05.2023 04:39:58,NZDCAD,Sell,0.08,0.94608,0.84737,0.84608,0.84733,-12.5,-8.70,03:15:09:56,-0.86%
10.05.2023 15:45:01,12.05.2023 04:39:58,NZDCAD,Sell,0.08,0.94608,0.84737,0.85003,0.84733,27.0,15.09,01:12:54:57,1.50%
10.05.2023 16:00:00,10.05.2023 16:26:31,AUDCAD,Sell,0.08,1.00904,0.90796,0.90901,0.90795,10.6,6.13,00:00:26:31,0.61%
09.05.2023 10:15:04,10.05.2023 15:37:56,AUDCAD,Buy,0.08,0.80508,0.90615,0.90506,0.90591,8.5,4.63,01:05:22:52,0.46%
08.05.2023 14:57:43,,,Deposit,0,0.00000,0.00000,0.00000,0.00000,0.0,100.00,00:00:00:00,-
08.05.2023 09:15:02,08.05.2023 14:55:21,AUDCAD,Sell,0.08,1.00621,0.90516,0.90621,0.90516,10.5,6.08,00:05:40:19,0.68%
08.05.2023 14:09:53,,,Withdrawal,0,0.00000,0.00000,0.00000,0.00000,0.0,-100.00,00:00:00:00,-
06.05.2023 11:58:10,,,Withdrawal,0,0.00000,0.00000,0.00000,0.00000,0.0,-56.03,00:00:00:00,-
05.05.2023 06:00:01,05.05.2023 14:08:05,AUDCAD,Sell,0.08,1.00853,0.90747,0.90852,0.90747,10.5,6.01,00:08:08:04,0.57%
04.05.2023 14:06:25,04.05.2023 15:32:22,NZDCAD,Sell,0.08,0.95259,0.85155,0.85259,0.85154,10.5,5.98,00:01:25:57,0.57%
02.05.2023 07:45:01,03.05.2023 10:09:37,AUDCAD,Sell,0.08,1.00544,0.90665,0.90544,0.90665,-12.1,-7.44,01:02:24:36,-0.72%
02.05.2023 12:15:00,03.05.2023 10:09:37,AUDCAD,Sell,0.08,1.00544,0.90665,0.90899,0.90665,23.4,13.42,00:21:54:37,1.30%
01.05.2023 20:00:01,02.05.2023 07:30:03,AUDCAD,Buy,0.08,0.79806,0.89917,0.89808,0.90156,34.8,20.11,00:11:30:02,1.98%
01.05.2023 18:00:01,02.05.2023 04:40:59,NZDCAD,Buy,0.08,0.73607,0.83716,0.83609,0.83716,10.7,5.94,00:10:40:58,0.59%
01.05.2023 08:45:00,01.05.2023 17:05:11,AUDCAD,Sell,0.08,0.99989,0.90122,0.89989,0.90121,-13.2,-8.01,00:08:20:11,-0.80%
01.05.2023 16:30:00,01.05.2023 17:05:11,AUDCAD,Sell,0.08,0.99989,0.90122,0.90363,0.90121,24.2,14.08,00:00:35:11,1.41%
01.05.2023 15:45:01,01.05.2023 16:50:52,NZDCAD,Sell,0.08,0.94006,0.83903,0.84007,0.83903,10.4,5.94,00:01:05:51,0.59%
29.04.2023 17:05:04,,,Withdrawal,0,0.00000,0.00000,0.00000,0.00000,0.0,-35.09,00:00:00:00,-
27.04.2023 05:00:03,27.04.2023 16:20:42,NZDCAD,Sell,0.08,0.93628,0.83523,0.83627,0.83529,9.8,5.55,00:11:20:39,0.54%
27.04.2023 08:30:00,27.04.2023 11:28:34,AUDCAD,Sell,0.08,1.00283,0.90182,0.90286,0.90182,10.4,5.90,00:02:58:34,0.58%
26.04.2023 07:00:01,27.04.2023 08:18:48,AUDCAD,Buy,0.08,0.80112,0.90229,0.90112,0.90229,11.7,5.96,01:01:18:47,0.59%
26.04.2023 15:00:00,26.04.2023 15:29:53,NZDCAD,Buy,0.08,0.73397,0.83497,0.83393,0.83497,10.4,5.90,00:00:29:53,0.58%
24.04.2023 21:15:01,26.04.2023 11:37:09,NZDCAD,Sell,0.08,0.93405,0.83534,0.83404,0.83534,-13.0,-8.20,01:14:22:08,-0.82%
25.04.2023 13:45:03,26.04.2023 11:37:09,NZDCAD,Sell,0.08,0.93405,0.83534,0.83780,0.83534,24.6,14.07,00:21:52:06,1.41%
25.04.2023 21:45:01,26.04.2023 01:27:18,AUDCAD,Buy,0.08,0.80252,0.90360,0.90252,0.90360,10.8,5.91,00:03:42:17,0.59%
22.04.2023 14:31:18,,,Withdrawal,0,0.00000,0.00000,0.00000,0.00000,0.0,-29.98,00:00:00:00,-
19.04.2023 15:45:00,21.04.2023 06:39:18,AUDCAD,Sell,0.08,1.00265,0.90688,0.90265,0.90682,-41.7,-25.41,01:14:54:18,-2.49%
20.04.2023 14:00:01,21.04.2023 06:39:18,AUDCAD,Sell,0.08,1.00265,0.90688,0.90694,0.90682,1.2,0.37,00:16:39:17,0.04%
20.04.2023 16:45:00,21.04.2023 06:39:18,AUDCAD,Sell,0.16,1.00265,0.90688,0.90962,0.90682,28.0,32.52,00:13:54:18,3.26%
20.04.2023 02:00:01,20.04.2023 13:08:32,NZDCAD,Buy,0.08,0.73082,0.83187,0.83083,0.83187,10.4,5.97,00:11:08:31,0.59%
18.04.2023 10:15:00,20.04.2023 01:53:57,NZDCAD,Sell,0.08,0.92978,0.83128,0.82977,0.83123,-14.6,-9.59,01:15:38:57,-0.95%
19.04.2023 15:45:16,20.04.2023 01:53:57,NZDCAD,Sell,0.08,0.92978,0.83128,0.83407,0.83123,28.4,16.15,00:10:08:41,1.61%
18.04.2023 09:00:01,19.04.2023 12:34:38,AUDCAD,Sell,0.08,1.00041,0.89927,0.90034,0.89953,8.1,4.49,01:03:34:37,0.45%
17.04.2023 11:30:00,17.04.2023 12:26:04,AUDCAD,Buy,0.08,0.79471,0.89576,0.89471,0.89566,9.5,5.48,00:00:56:04,0.55%
15.04.2023 16:16:05,,,Withdrawal,0,0.00000,0.00000,0.00000,0.00000,0.0,-35.42,00:00:00:00,-
13.04.2023 15:45:00,14.04.2023 09:41:09,AUDCAD,Sell,0.08,1.00354,0.90253,0.90360,0.90280,8.0,4.46,00:17:56:09,0.43%
13.04.2023 15:30:06,14.04.2023 09:25:46,NZDCAD,Sell,0.08,0.93853,0.83982,0.83853,0.83981,-12.8,-8.07,00:17:55:40,-0.79%
13.04.2023 16:45:00,14.04.2023 09:25:46,NZDCAD,Sell,0.08,0.93853,0.83982,0.84224,0.83981,24.3,14.21,00:16:40:46,1.40%
13.04.2023 05:00:00,13.04.2023 05:31:34,AUDCAD,Sell,0.08,1.00217,0.90115,0.90219,0.90119,10.0,5.75,00:00:31:34,0.56%
10.04.2023 14:45:06,12.04.2023 15:30:16,NZDCAD,Buy,0.08,0.74101,0.83688,0.84101,0.83693,-40.8,-24.82,02:00:45:10,-2.45%
11.04.2023 16:45:01,12.04.2023 15:30:16,NZDCAD,Buy,0.08,0.74101,0.83688,0.83735,0.83693,-4.2,-2.87,00:22:45:15,-0.29%
11.04.2023 21:15:04,12.04.2023 15:30:16,NZDCAD,Buy,0.16,0.74101,0.83688,0.83394,0.83693,29.9,34.80,00:18:15:12,3.54%
11.04.2023 07:15:00,11.04.2023 12:25:29,AUDCAD,Sell,0.08,1.00030,0.89927,0.90031,0.89927,10.4,5.95,00:05:10:29,0.59%
10.04.2023 15:15:01,11.04.2023 05:09:15,AUDCAD,Buy,0.08,0.79832,0.89944,0.89835,0.89944,10.9,6.01,00:13:54:14,0.60%
09.04.2023 18:19:58,,,Withdrawal,0,0.00000,0.00000,0.00000,0.00000,0.0,-49.61,00:00:00:00,-
07.04.2023 07:15:04,07.04.2023 15:30:13,AUDCAD,Sell,0.08,1.00147,0.90043,0.90147,0.90042,10.5,6.00,00:08:15:09,0.57%
06.04.2023 08:45:04,07.04.2023 11:42:27,NZDCAD,Buy,0.08,0.74740,0.84584,0.84740,0.84584,-15.6,-9.62,01:02:57:23,-0.93%
06.04.2023 16:00:00,07.04.2023 11:42:27,NZDCAD,Buy,0.08,0.74740,0.84584,0.84314,0.84584,27.0,15.62,00:19:42:27,1.52%
06.04.2023 17:14:23,06.04.2023 18:33:23,AUDCAD,Buy,0.08,0.79793,0.89899,0.89794,0.89892,9.8,5.61,00:01:19:00,0.54%
05.04.2023 09:00:00,05.04.2023 18:15:25,AUDCAD,Buy,0.10,0.80577,0.90457,0.90579,0.90457,-12.2,-9.34,00:09:15:25,-0.91%
05.04.2023 11:45:01,05.04.2023 18:15:25,AUDCAD,Buy,0.10,0.80577,0.90457,0.90227,0.90457,23.0,16.81,00:06:30:24,1.66%
04.04.2023 10:30:00,04.04.2023 22:55:01,AUDCAD,Buy,0.10,0.80697,0.90800,0.90695,0.90755,6.0,4.19,00:12:25:01,0.41%
04.04.2023 09:15:00,04.04.2023 09:42:45,AUDCAD,Buy,0.10,0.80769,0.90877,0.90772,0.90877,10.5,7.55,00:00:27:45,0.75%
03.04.2023 15:30:00,04.04.2023 08:00:36,AUDCAD,Sell,0.10,1.00680,0.90818,0.91068,0.90832,23.6,17.15,00:16:30:36,1.72%
03.04.2023 14:30:00,04.04.2023 08:00:35,AUDCAD,Sell,0.10,1.00680,0.90818,0.90681,0.90835,-15.4,-11.88,00:17:30:35,-1.18%
03.04.2023 00:15:05,03.04.2023 14:16:28,NZDCAD,Buy,0.10,0.74469,0.84348,0.84469,0.84348,-12.1,-9.24,00:14:01:23,-0.92%
03.04.2023 02:45:01,03.04.2023 14:16:28,NZDCAD,Buy,0.10,0.74469,0.84348,0.84119,0.84348,22.9,16.76,00:11:31:27,1.69%
01.04.2023 15:50:24,,,Withdrawal,0,0.00000,0.00000,0.00000,0.00000,0.0,-43.78,00:00:00:00,-
30.03.2023 09:15:00,30.03.2023 12:33:54,AUDCAD,Sell,0.08,1.00792,0.90690,0.90794,0.90707,8.7,4.93,00:03:18:54,0.47%
29.03.2023 09:15:00,30.03.2023 08:23:12,AUDCAD,Buy,0.08,0.80903,0.90774,0.90901,0.90774,-12.7,-8.41,00:23:08:12,-0.81%
30.03.2023 04:15:00,30.03.2023 08:23:12,AUDCAD,Buy,0.08,0.80903,0.90774,0.90527,0.90774,24.7,14.36,00:04:08:12,1.40%
29.03.2023 03:45:00,29.03.2023 05:44:21,AUDCAD,Buy,0.08,0.81004,0.91106,0.91001,0.91107,10.6,6.02,00:01:59:21,0.59%
29.03.2023 00:15:50,29.03.2023 03:33:58,NZDCAD,Buy,0.08,0.75036,0.85140,0.85036,0.85140,10.4,5.92,00:03:18:08,0.58%
28.03.2023 04:30:01,28.03.2023 17:07:46,NZDCAD,Sell,0.07,0.94847,0.84984,0.84847,0.84984,-13.7,-7.20,00:12:37:45,-0.71%
28.03.2023 13:30:02,28.03.2023 17:07:46,NZDCAD,Sell,0.07,0.94847,0.84984,0.85229,0.84984,24.5,12.39,00:03:37:44,1.23%
28.03.2023 06:45:01,28.03.2023 16:06:23,AUDCAD,Sell,0.07,1.01244,0.91139,0.91244,0.91139,10.5,5.20,00:09:21:22,0.51%
27.03.2023 13:00:01,28.03.2023 03:53:26,NZDCAD,Buy,0.07,0.74938,0.84810,0.84939,0.84810,-12.9,-6.94,00:14:53:25,-0.69%
27.03.2023 20:45:01,28.03.2023 03:53:26,NZDCAD,Buy,0.07,0.74938,0.84810,0.84567,0.84810,24.3,12.14,00:07:08:25,1.22%
27.03.2023 01:01:08,27.03.2023 06:45:08,AUDCAD,Buy,0.07,0.81326,0.91431,0.91326,0.91435,10.9,5.37,00:05:44:00,0.54%
24.03.2023 16:33:42,,,Withdrawal,0,0.00000,0.00000,0.00000,0.00000,0.0,-45.68,00:00:00:00,-
21.03.2023 12:30:00,21.03.2023 21:09:02,AUDCAD,Buy,0.07,0.81591,0.91446,0.91192,0.91433,24.1,12.10,00:08:39:02,1.17%
21.03.2023 03:30:01,21.03.2023 21:09:00,AUDCAD,Buy,0.07,0.81591,0.91446,0.91592,0.91434,-15.8,-8.25,00:17:38:59,-0.79%
20.03.2023 11:45:01,20.03.2023 12:22:21,NZDCAD,Buy,0.07,0.75514,0.85617,0.85513,0.85616,10.3,5.08,00:00:37:20,0.49%
17.03.2023 03:37:18,20.03.2023 11:23:20,NZDCAD,Sell,0.07,0.95165,0.85580,0.85168,0.85579,-41.1,-21.26,03:07:46:02,-2.06%
17.03.2023 08:30:02,20.03.2023 11:23:20,NZDCAD,Sell,0.07,0.95165,0.85580,0.85536,0.85579,-4.3,-2.51,03:02:53:18,-0.25%
17.03.2023 16:15:00,20.03.2023 11:23:20,NZDCAD,Sell,0.14,0.95165,0.85580,0.85871,0.85579,29.2,29.10,02:19:08:20,2.89%
17.03.2023 03:30:01,17.03.2023 03:37:17,AUDCAD,Sell,0.07,1.01667,0.91582,0.91687,0.91580,10.7,5.27,00:00:07:16,0.51%
16.03.2023 17:15:01,16.03.2023 18:01:12,AUDCAD,Sell,0.07,1.01620,0.91514,0.91619,0.91512,10.7,5.25,00:00:46:11,0.51%
16.03.2023 09:30:02,16.03.2023 13:52:22,AUDCAD,Sell,0.07,1.01403,0.91301,0.91406,0.91298,10.8,5.32,00:04:22:20,0.52%
15.03.2023 19:54:20,15.03.2023 20:41:07,AUDCAD,Buy,0.07,0.80946,0.91051,0.90947,0.91053,10.6,5.21,00:00:46:47,0.52%
15.03.2023 12:00:00,15.03.2023 13:23:34,AUDCAD,Buy,0.07,0.81251,0.91351,0.91246,0.91352,10.6,5.21,00:01:23:34,0.52%
14.03.2023 04:30:01,14.03.2023 07:47:50,AUDCAD,Buy,0.07,0.81258,0.91366,0.91261,0.91366,10.5,5.16,00:03:17:49,0.52%
06.03.2023 07:43:21,,,Withdrawal,0,0.00000,0.00000,0.00000,0.00000,0.0,-45.49,00:00:00:00,-
28.02.2023 20:00:00,02.03.2023 15:30:10,NZDCAD,Sell,0.02,0.00000,0.84617,0.84403,0.84605,-20.2,-3.19,01:19:30:10,-0.31%
01.03.2023 07:30:00,02.03.2023 15:30:10,NZDCAD,Sell,0.04,0.00000,0.84617,0.84761,0.84605,15.6,4.22,01:08:00:10,0.41%
01.03.2023 10:30:00,02.03.2023 04:45:02,NZDCAD,Sell,0.02,0.00000,0.84724,0.84925,0.84793,13.2,1.76,00:18:15:02,0.17%
27.02.2023 15:15:00,28.02.2023 15:32:14,AUDCAD,Buy,0.02,0.00000,0.91496,0.91089,0.91496,40.7,5.87,01:00:17:14,0.57%
27.02.2023 15:00:01,28.02.2023 15:30:01,NZDCAD,Buy,0.02,0.00000,0.83785,0.83445,0.83709,26.4,3.80,01:00:30:00,0.37%
27.02.2023 15:00:01,28.02.2023 15:15:01,NZDCAD,Buy,0.02,0.00000,0.83746,0.83442,0.83690,24.8,3.57,01:00:15:00,0.35%
27.02.2023 15:00:00,28.02.2023 15:00:01,NZDCAD,Buy,0.02,0.00000,0.83701,0.83446,0.83656,21.0,3.00,01:00:00:01,0.29%
27.02.2023 08:00:00,28.02.2023 04:30:02,NZDCAD,Buy,0.02,0.00000,0.83787,0.83545,0.83732,18.7,2.67,00:20:30:02,0.26%
27.02.2023 08:00:00,28.02.2023 03:00:01,AUDCAD,Buy,0.02,0.00000,0.91660,0.91270,0.91573,30.3,4.34,00:19:00:01,0.43%
24.02.2023 20:00:00,28.02.2023 02:15:02,AUDCAD,Buy,0.02,0.00000,0.91591,0.91563,0.91518,-4.5,-0.84,03:06:15:02,-0.08%
27.02.2023 14:45:00,28.02.2023 02:15:02,AUDCAD,Buy,0.04,0.00000,0.91591,0.91238,0.91518,28.0,7.99,00:11:30:02,0.79%
27.02.2023 08:45:00,27.02.2023 20:45:01,NZDCAD,Buy,0.02,0.00000,0.83770,0.83541,0.83726,18.5,2.67,00:12:00:01,0.26%
24.02.2023 21:45:00,27.02.2023 20:08:56,AUDCAD,Buy,0.02,0.00000,0.91452,0.91517,0.91453,-6.4,-1.05,02:22:23:56,-0.11%
27.02.2023 15:15:00,27.02.2023 20:08:56,AUDCAD,Buy,0.04,0.00000,0.91452,0.91087,0.91453,36.6,10.68,00:04:53:56,1.07%
18.02.2023 17:23:22,,,Withdrawal,0,0.00000,0.00000,0.00000,0.00000,0.0,-8.60,00:00:00:00,-
13.02.2023 03:30:00,13.02.2023 16:45:01,AUDCAD,Buy,0.02,0.00000,0.92841,0.92174,0.92753,57.9,8.60,00:13:15:01,0.86%
10.02.2023 14:21:44,,,Withdrawal,0,0.00000,0.00000,0.00000,0.00000,0.0,-33.14,00:00:00:00,-
09.02.2023 08:30:01,09.02.2023 21:38:21,NZDCAD,Sell,0.07,0.94973,0.85103,0.85343,0.85114,22.9,11.73,00:13:08:20,1.15%
09.02.2023 03:45:00,09.02.2023 21:38:20,NZDCAD,Sell,0.07,0.94973,0.85103,0.84971,0.85112,-14.1,-7.51,00:17:53:20,-0.73%
09.02.2023 04:00:00,09.02.2023 17:34:01,AUDCAD,Sell,0.07,1.03318,0.93496,0.93319,0.93492,-17.3,-9.23,00:13:34:01,-0.90%
09.02.2023 16:00:00,09.02.2023 17:34:01,AUDCAD,Sell,0.07,1.03318,0.93496,0.93782,0.93492,29.0,14.94,00:01:34:01,1.47%
07.02.2023 20:05:06,07.02.2023 20:15:50,NZDCAD,Sell,0.07,0.94899,0.84828,0.84932,0.84850,8.2,4.10,00:00:10:44,0.40%
07.02.2023 20:00:01,07.02.2023 20:05:06,AUDCAD,Sell,0.07,1.03463,0.93353,0.93458,0.93372,8.6,4.30,00:00:05:05,0.42%
07.02.2023 15:15:00,07.02.2023 17:57:06,NZDCAD,Buy,0.07,0.74571,0.84678,0.84574,0.84679,10.5,5.28,00:02:42:06,0.52%
06.02.2023 12:00:00,06.02.2023 14:22:12,AUDCAD,Buy,0.07,0.82657,0.92763,0.92658,0.92738,8.0,3.98,00:02:22:12,0.40%
06.02.2023 00:16:09,06.02.2023 01:08:34,AUDCAD,Buy,0.07,0.82699,0.92804,0.92699,0.92809,11.0,5.55,00:00:52:25,0.56%
29.01.2023 19:36:04,,,Withdrawal,0,0.00000,0.00000,0.00000,0.00000,0.0,-42.40,00:00:00:00,-
26.01.2023 16:30:00,27.01.2023 15:41:56,AUDCAD,Buy,0.07,0.84969,0.94853,0.94970,0.94853,-11.7,-6.56,00:23:11:56,-0.63%
27.01.2023 12:00:00,27.01.2023 15:41:56,AUDCAD,Buy,0.07,0.84969,0.94853,0.94624,0.94853,22.9,11.83,00:03:41:56,1.15%
26.01.2023 18:00:00,26.01.2023 20:26:25,NZDCAD,Buy,0.07,0.76399,0.86507,0.86403,0.86507,10.4,5.28,00:02:26:25,0.51%
25.01.2023 16:00:01,25.01.2023 16:48:16,NZDCAD,Buy,0.07,0.76321,0.86426,0.86322,0.86434,11.2,5.69,00:00:48:15,0.55%
25.01.2023 02:45:00,25.01.2023 14:39:17,AUDCAD,Sell,0.07,1.04489,0.94613,0.94492,0.94611,-11.9,-6.43,00:11:54:17,-0.63%
25.01.2023 06:30:01,25.01.2023 14:39:17,AUDCAD,Sell,0.07,1.04489,0.94613,0.94843,0.94611,23.2,11.95,00:08:09:16,1.18%
24.01.2023 15:00:00,24.01.2023 15:11:43,AUDCAD,Buy,0.07,0.83700,0.93806,0.93701,0.93790,8.9,4.46,00:00:11:43,0.44%
24.01.2023 15:00:16,24.01.2023 15:08:34,NZDCAD,Buy,0.07,0.76533,0.86634,0.86532,0.86634,10.2,5.16,00:00:08:18,0.51%
23.01.2023 18:00:00,23.01.2023 18:36:55,AUDCAD,Sell,0.07,1.04074,0.93973,0.94078,0.93973,10.5,5.30,00:00:36:55,0.53%
23.01.2023 12:30:00,23.01.2023 13:53:32,AUDCAD,Sell,0.07,1.03627,0.93522,0.93627,0.93514,11.3,5.72,00:01:23:32,0.57%
20.01.2023 18:07:07,,,Withdrawal,0,0.00000,0.00000,0.00000,0.00000,0.0,-33.58,00:00:00:00,-
19.01.2023 02:45:00,20.01.2023 09:21:47,AUDCAD,Buy,0.05,0.83402,0.93289,0.93408,0.93290,-11.8,-4.67,01:06:36:47,-0.45%
19.01.2023 09:00:00,20.01.2023 09:21:47,AUDCAD,Buy,0.05,0.83402,0.93289,0.93053,0.93290,23.7,8.52,01:00:21:47,0.83%
19.01.2023 09:00:16,20.01.2023 04:15:37,NZDCAD,Buy,0.05,0.76471,0.86350,0.86471,0.86351,-12.0,-4.70,00:19:15:21,-0.46%
19.01.2023 13:15:01,20.01.2023 04:15:37,NZDCAD,Buy,0.05,0.76471,0.86350,0.86115,0.86351,23.6,8.53,00:15:00:36,0.84%
18.01.2023 09:15:00,18.01.2023 17:17:56,NZDCAD,Sell,0.05,0.96496,0.86960,0.86499,0.86959,-46.0,-17.31,00:08:02:56,-1.69%
18.01.2023 15:15:00,18.01.2023 17:17:56,NZDCAD,Sell,0.05,0.96496,0.86960,0.86943,0.86959,-1.6,-0.73,00:02:02:56,-0.07%
18.01.2023 16:30:01,18.01.2023 17:17:56,NZDCAD,Sell,0.10,0.96496,0.86960,0.87256,0.86959,29.7,21.93,00:00:47:55,2.18%
18.01.2023 03:45:02,18.01.2023 04:51:26,NZDCAD,Sell,0.05,0.96282,0.86175,0.86279,0.86174,10.5,3.78,00:01:06:24,0.37%
17.01.2023 11:00:00,17.01.2023 11:58:24,NZDCAD,Sell,0.05,0.95959,0.85851,0.85955,0.85851,10.4,3.74,00:00:58:24,0.37%
17.01.2023 05:45:01,17.01.2023 07:37:51,NZDCAD,Sell,0.05,0.95819,0.85715,0.85819,0.85735,8.4,3.01,00:01:52:50,0.30%
17.01.2023 03:30:01,17.01.2023 04:27:55,AUDCAD,Sell,0.05,1.03440,0.93335,0.93440,0.93333,10.7,3.85,00:00:57:54,0.38%
16.01.2023 04:00:16,16.01.2023 07:10:09,NZDCAD,Sell,0.05,0.95699,0.85596,0.85700,0.85595,10.5,3.80,00:03:09:53,0.38%
16.01.2023 04:00:00,16.01.2023 05:25:35,AUDCAD,Sell,0.05,1.03724,0.93613,0.93718,0.93612,10.6,3.83,00:01:25:35,0.38%
15.01.2023 13:08:32,,,Withdrawal,0,0.00000,0.00000,0.00000,0.00000,0.0,-19.30,00:00:00:00,-
12.01.2023 16:00:00,12.01.2023 16:07:54,AUDCAD,Sell,0.05,1.03225,0.93126,0.93231,0.93124,10.7,3.86,00:00:07:54,0.38%
